user ID,item ID,timestamp
364,3772,1388620800
364,3771,1388620800
364,479,1388620800
364,1692,1388620800
365,3474,1388448000
365,1705,1388448000
365,3775,1388448000
365,3774,1388448000
365,323,1388448000
365,1705,1388448000
365,323,1388448000
365,3774,1388448000
365,3775,1388448000
365,3474,1388448000
366,289,1388361600
366,283,1388361600
366,283,1388361600
366,2275,1388361600
366,289,1388361600
366,1951,1388361600
366,732,1388361600
367,1959,1388275200
367,2818,1388275200
367,1317,1388275200
367,2397,1388275200
367,1113,1388275200
367,1113,1388275200
367,2397,1388275200
368,2634,1387929600
368,3009,1387929600
368,524,1387929600
368,2903,1387929600
368,1719,1387929600
369,2284,1387497600
369,4105,1387497600
369,792,1387497600
369,1149,1387497600
369,3558,1387497600
369,2284,1387497600
369,4105,1387497600
369,792,1387497600
369,1149,1387497600
369,3558,1387497600
370,3493,1387497600
370,3266,1387497600
371,1205,1387324800
371,503,1387324800
372,820,1387324800
372,3639,1387324800
372,176,1387324800
372,1095,1387324800
372,820,1387324800
372,1095,1387324800
373,1265,1387152000
373,1325,1387152000
373,2989,1387152000
373,314,1387152000
373,2989,1387152000
373,314,1387152000
373,1275,1387152000
373,1325,1387152000
374,2507,1387152000
374,593,1387152000
374,436,1387152000
374,185,1387152000
374,593,1387152000
374,2507,1387152000
374,304,1387152000
375,2085,1386979200
375,720,1386979200
375,1242,1386979200
375,2575,1386979200
375,1560,1386979200
375,1242,1386979200
375,2085,1386979200
376,2121,1386720000
376,977,1386720000
376,2175,1386720000
377,985,1385856000
377,3387,1385856000
377,1390,1385856000
377,1077,1385856000
377,175,1385856000
378,3197,1385596800
378,4106,1385596800
378,214,1385596800
378,2908,1385596800
378,3197,1385596800
378,4106,1385596800
378,214,1385596800
378,3583,1385596800
379,1293,1385424000
379,2099,1385424000
379,1232,1385424000
379,2582,1385424000
379,4107,1385424000
380,134,1385251200
380,333,1385251200
380,2148,1385251200
380,3637,1385251200
380,271,1385251200
381,1741,1384905600
381,2690,1384905600
381,848,1384905600
381,3358,1384905600
381,3055,1384905600
382,1309,1384646400
382,386,1384646400
382,3670,1384646400
382,386,1384646400
382,1309,1384646400
382,3277,1384646400
382,1649,1384646400
382,1649,1384646400
382,3670,1384646400
383,3777,1384560000
383,3776,1384560000
384,2156,1384473600
384,4108,1384473600
384,2077,1384473600
384,2453,1384473600
384,2156,1384473600
384,4108,1384473600
384,2077,1384473600
385,1480,1384300800
385,358,1384300800
385,2668,1384300800
385,3221,1384300800
385,89,1384300800
386,178,1383523200
386,1358,1383523200
386,2060,1383523200
386,2538,1383523200
386,1358,1383523200
386,2538,1383523200
387,1313,1383264000
387,984,1383264000
387,2654,1383264000
387,1313,1383264000
387,984,1383264000
388,4110,1383264000
388,4109,1383264000
388,406,1383264000
388,3075,1383264000
388,4110,1383264000
388,4109,1383264000
389,2251,1382832000
389,946,1382832000
389,3192,1382832000
389,3778,1382832000
389,3779,1382832000
389,3778,1382832000
390,2207,1381968000
390,2548,1381968000
390,1851,1381968000
390,50,1381968000
390,2548,1381968000
390,1851,1381968000
390,50,1381968000
391,3129,1380672000
391,1073,1380672000
391,3368,1380672000
391,2105,1380672000
391,694,1380672000
391,694,1380672000
391,3368,1380672000
391,3129,1380672000
391,2105,1380672000
391,1073,1380672000
392,4111,1380240000
392,210,1380240000
392,2585,1380240000
392,2562,1380240000
393,2573,1380067200
393,1932,1380067200
394,3780,1378944000
394,693,1378944000
394,1430,1378944000
394,2753,1378944000
394,2753,1378944000
394,475,1378944000
394,1430,1378944000
394,693,1378944000
394,3780,1378944000
395,2821,1378425600
395,3128,1378425600
395,4112,1378425600
395,4112,1378425600
395,3128,1378425600
395,2821,1378425600
395,5,1378425600
395,582,1378425600
396,3254,1377561600
396,3781,1377561600
396,968,1377561600
396,1186,1377561600
396,1759,1377561600
396,968,1377561600
396,1186,1377561600
397,2848,1377475200
397,2367,1377475200
397,2988,1377475200
397,2496,1377475200
397,3629,1377475200
397,2496,1377475200
397,2367,1377475200
397,3629,1377475200
397,2988,1377475200
398,4113,1377302400
398,2368,1377302400
399,2138,1376956800
399,1212,1376956800
399,3071,1376956800
399,3019,1376956800
399,3782,1376956800
400,3783,1376352000
400,3784,1376352000
400,3785,1376352000
400,563,1376352000
400,3246,1376352000
400,3246,1376352000
400,3785,1376352000
401,716,1375401600
401,1058,1375401600
402,4114,1374451200
402,3399,1374451200
402,2870,1374451200
402,1413,1374451200
402,4115,1374451200
402,1413,1374451200
402,3399,1374451200
402,2870,1374451200
402,4114,1374451200
403,4406,1374451200
403,4405,1374451200
403,108,1374451200
403,1261,1374451200
404,689,1374019200
404,104,1374019200
404,3786,1374019200
404,1881,1374019200
404,1881,1374019200
404,3786,1374019200
404,104,1374019200
404,689,1374019200
404,676,1374019200
405,1687,1373932800
405,150,1373932800
406,1508,1373500800
406,193,1373500800
406,1303,1373500800
407,460,1373068800
407,3104,1373068800
407,1595,1373068800
408,3788,1405468800
408,3397,1405468800
408,1098,1405468800
408,2231,1405468800
408,3787,1405468800
408,1098,1405468800
409,659,1405382400
409,11,1405382400
409,2960,1405382400
409,659,1405382400
409,11,1405382400
410,3588,1405296000
410,3241,1405296000
411,1735,1405209600
411,118,1405209600
411,2172,1405209600
411,1286,1405209600
411,3103,1405209600
411,3789,1405209600
411,3789,1405209600
411,3103,1405209600
411,2172,1405209600
412,2861,1405036800
412,3413,1405036800
412,1647,1405036800
412,3790,1405036800
412,410,1405036800
412,1150,1405036800
412,1647,1405036800
412,410,1405036800
412,3413,1405036800
412,2861,1405036800
412,3790,1405036800
413,2370,1404864000
413,3791,1404864000
413,2512,1404864000
413,3792,1404864000
413,3457,1404864000
413,2363,1404864000
413,2512,1404864000
413,3791,1404864000
413,2370,1404864000
414,3794,1404604800
414,350,1404604800
414,2133,1404604800
414,3793,1404604800
414,3432,1404604800
414,2843,1404604800
415,1193,1404518400
415,3041,1404518400
415,639,1404518400
415,2018,1404518400
415,963,1404518400
415,2215,1404518400
415,2215,1404518400
415,963,1404518400
415,639,1404518400
415,1193,1404518400
416,2608,1404432000
416,2621,1404432000
416,1693,1404432000
416,3467,1404432000
416,2608,1404432000
416,3467,1404432000
417,1860,1403654400
417,549,1403654400
418,3226,1403654400
418,2247,1403654400
418,4116,1403654400
418,2866,1403654400
418,3207,1403654400
418,4116,1403654400
418,3207,1403654400
418,2247,1403654400
418,2866,1403654400
418,3226,1403654400
418,3082,1403654400
419,580,1403568000
419,2645,1403568000
419,2417,1403568000
419,3442,1403568000
419,3442,1403568000
419,580,1403568000
420,1960,1403568000
420,3795,1403568000
420,601,1403568000
420,1546,1403568000
420,1958,1403568000
420,2267,1403568000
421,718,1403395200
421,136,1403395200
422,3797,1403308800
422,510,1403308800
422,3336,1403308800
422,2872,1403308800
422,3336,1403308800
422,3796,1403308800
422,3220,1403308800
422,510,1403308800
422,3797,1403308800
423,3316,1403136000
423,2814,1403136000
423,2975,1403136000
424,1164,1403136000
424,2437,1403136000
424,2618,1403136000
424,699,1403136000
425,3799,1403049600
425,785,1403049600
425,2558,1403049600
425,3798,1403049600
426,1830,1402531200
426,3289,1402531200
426,2594,1402531200
426,2004,1402531200
426,413,1402531200
426,1830,1402531200
426,3289,1402531200
427,1739,1402444800
427,2491,1402444800
427,2894,1402444800
427,1879,1402444800
427,3329,1402444800
427,205,1402444800
428,2829,1402358400
428,1499,1402358400
428,1935,1402358400
428,2829,1402358400
428,1499,1402358400
428,3134,1402358400
428,3256,1402358400
428,3800,1402358400
428,3256,1402358400
428,3800,1402358400
429,1569,1402358400
429,2992,1402358400
429,1184,1402358400
429,2407,1402358400
429,2407,1402358400
429,1184,1402358400
429,2992,1402358400
429,1569,1402358400
429,2733,1402358400
429,3801,1402358400
430,3317,1402012800
430,3418,1402012800
430,2943,1402012800
430,126,1402012800
430,3293,1402012800
431,3802,1401321600
431,3803,1401321600
431,1532,1401321600
431,3804,1401321600
431,3805,1401321600
431,3806,1401321600
432,3394,1401235200
432,2257,1401235200
432,3808,1401235200
432,2300,1401235200
432,3807,1401235200
433,4120,1400803200
433,4119,1400803200
433,4118,1400803200
433,4121,1400803200
433,3051,1400803200
433,4117,1400803200
433,4117,1400803200
433,3051,1400803200
433,4118,1400803200
433,4119,1400803200
433,4120,1400803200
433,4121,1400803200
434,730,1400630400
434,981,1400630400
434,1787,1400630400
434,1827,1400630400
434,3304,1400630400
434,1827,1400630400
434,981,1400630400
434,3304,1400630400
434,1787,1400630400
434,3304,1400630400
435,435,1400630400
435,453,1400630400
435,395,1400630400
435,3810,1400630400
435,3809,1400630400
435,395,1400630400
435,3809,1400630400
435,453,1400630400
435,435,1400630400
435,3810,1400630400
435,3811,1400630400
436,3294,1400284800
436,938,1400284800
436,672,1400284800
436,2873,1400284800
436,992,1400284800
436,3294,1400284800
436,938,1400284800
436,672,1400284800
436,2873,1400284800
437,83,1400284800
437,339,1400284800
437,341,1400284800
437,2125,1400284800
437,341,1400284800
437,2699,1400284800
438,2681,1400112000
438,906,1400112000
439,479,1399507200
439,578,1399507200
440,1126,1399161600
440,649,1399161600
440,3487,1399161600
440,4122,1399161600
440,649,1399161600
440,4123,1399161600
440,4124,1399161600
440,1126,1399161600
441,3663,1398816000
441,4125,1398816000
441,597,1398816000
441,4126,1398816000
442,1553,1398729600
442,3462,1398729600
442,2436,1398729600
442,3649,1398729600
442,1553,1398729600
442,4128,1398729600
442,3462,1398729600
442,4127,1398729600
442,3649,1398729600
442,2436,1398729600
442,4127,1398729600
442,3462,1398729600
442,4128,1398729600
442,1553,1398729600
443,4130,1398384000
443,3431,1398384000
443,4131,1398384000
443,4130,1398384000
443,4129,1398384000
443,3431,1398384000
444,658,1398297600
444,2862,1398297600
444,1140,1398297600
444,533,1398297600
444,2862,1398297600
444,3638,1398297600
445,3812,1398211200
445,2566,1398211200
445,2954,1398211200
445,3456,1398211200
445,2954,1398211200
445,3456,1398211200
445,2182,1398211200
446,3342,1398124800
446,4132,1398124800
446,535,1398124800
446,2179,1398124800
446,4132,1398124800
446,4133,1398124800
446,3342,1398124800
446,401,1398124800
447,4134,1398124800
447,397,1398124800
447,1182,1398124800
447,862,1398124800
447,47,1398124800
447,397,1398124800
447,1182,1398124800
448,2048,1398038400
448,2254,1398038400
448,1978,1398038400
448,3023,1398038400
448,29,1398038400
448,3624,1398038400
449,2082,1397952000
449,527,1397952000
449,2706,1397952000
449,2820,1397952000
449,1096,1397952000
449,812,1397952000
450,2941,1397779200
450,2907,1397779200
450,2707,1397779200
450,3044,1397779200
451,4408,1397779200
451,2622,1397779200
451,2278,1397779200
451,4407,1397779200
452,2742,1397606400
452,23,1397606400
452,1824,1397606400
452,3173,1397606400
452,23,1397606400
452,1824,1397606400
452,1279,1397606400
452,230,1397606400
452,3173,1397606400
452,1824,1397606400
452,23,1397606400
452,2742,1397606400
453,1396,1397433600
453,403,1397433600
453,2280,1397433600
453,635,1397433600
454,2326,1397260800
454,1159,1397260800
454,3029,1397260800
454,1287,1397260800
454,3557,1397260800
454,1209,1397260800
454,3029,1397260800
454,1287,1397260800
455,1139,1396569600
455,4135,1396569600
455,296,1396569600
455,2178,1396569600
455,4136,1396569600
455,1577,1396569600
455,1577,1396569600
455,296,1396569600
455,2178,1396569600
455,4135,1396569600
455,1139,1396569600
456,734,1396483200
456,3813,1396483200
456,3111,1396483200
456,2400,1396483200
456,3814,1396483200
456,2049,1396483200
456,734,1396483200
456,3813,1396483200
456,3111,1396483200
456,2400,1396483200
456,3814,1396483200
456,2049,1396483200
456,2049,1396483200
456,3111,1396483200
456,734,1396483200
457,3815,1396483200
457,619,1396483200
457,912,1396483200
457,1804,1396483200
457,2130,1396483200
457,3210,1396483200
457,1804,1396483200
457,3210,1396483200
457,912,1396483200
457,619,1396483200
457,2130,1396483200
457,3815,1396483200
458,2500,1395964800
458,2691,1395964800
459,2104,1395446400
459,3028,1395446400
459,2346,1395446400
460,2918,1395360000
460,3393,1395360000
460,877,1395360000
460,2967,1395360000
460,2884,1395360000
461,2171,1395187200
461,2495,1395187200
461,2171,1395187200
461,4137,1395187200
461,2495,1395187200
461,2502,1395187200
461,2113,1395187200
462,1276,1395100800
462,1433,1395100800
463,3816,1394668800
463,405,1394668800
463,760,1394668800
463,492,1394668800
463,3193,1394668800
463,3817,1394668800
463,3817,1394668800
463,3193,1394668800
463,3816,1394668800
464,1942,1394582400
464,1876,1394582400
464,1365,1394582400
464,1876,1394582400
464,1365,1394582400
465,1250,1394496000
465,102,1394496000
465,4138,1394496000
465,3421,1394496000
465,2301,1394496000
465,4138,1394496000
465,3421,1394496000
466,295,1394064000
466,1529,1394064000
467,3674,1394064000
467,2571,1394064000
467,451,1394064000
467,1786,1394064000
468,2833,1393977600
468,3523,1393977600
468,4139,1393977600
468,1605,1393977600
468,2833,1393977600
468,3523,1393977600
468,4139,1393977600
468,1605,1393977600
469,3818,1393632000
469,3186,1393632000
469,2382,1393632000
469,3344,1393632000
469,1148,1393632000
470,1968,1393027200
470,1723,1393027200
470,3325,1393027200
470,2438,1393027200
470,1968,1393027200
470,1723,1393027200
471,1102,1392940800
471,4140,1392940800
471,1102,1392940800
471,4140,1392940800
471,2471,1392940800
472,3650,1392854400
472,3665,1392854400
472,3664,1392854400
472,1897,1392854400
472,173,1392854400
472,1932,1392854400
473,17,1392768000
473,2839,1392768000
473,4141,1392768000
473,64,1392768000
473,2462,1392768000
473,1765,1392768000
474,3820,1392508800
474,3819,1392508800
474,525,1392508800
474,625,1392508800
475,442,1392249600
475,1360,1392249600
475,1360,1392249600
475,2687,1392249600
475,3156,1392249600
475,1940,1392249600
475,169,1392249600
475,442,1392249600
475,442,1392249600
475,1940,1392249600
475,1360,1392249600
475,3156,1392249600
475,2687,1392249600
476,2881,1392163200
476,3440,1392163200
476,948,1392163200
476,2270,1392163200
476,1513,1392163200
476,365,1392163200
476,2270,1392163200
476,1513,1392163200
476,365,1392163200
476,3440,1392163200
476,2881,1392163200
476,1513,1392163200
476,2270,1392163200
476,948,1392163200
477,3335,1391731200
477,995,1391731200
478,3077,1391472000
478,2151,1391472000
478,1171,1391472000
478,3158,1391472000
478,3652,1391472000
478,2088,1391472000
479,1874,1391472000
479,1875,1391472000
479,3112,1391472000
479,120,1391472000
479,4356,1391472000
479,184,1391472000
480,412,1391385600
480,3602,1391385600
480,755,1391385600
480,3068,1391385600
480,412,1391385600
480,1007,1391385600
480,3602,1391385600
481,3238,1391299200
481,455,1391299200
481,2013,1391299200
481,1338,1391299200
481,2380,1391299200
481,1520,1391299200
482,1326,1391299200
482,2131,1391299200
482,1038,1391299200
482,1129,1391299200
482,1038,1391299200
482,3623,1391299200
482,2131,1391299200
482,567,1391299200
482,1326,1391299200
483,3822,1390953600
483,3821,1390953600
483,1894,1390953600
483,960,1390953600
484,568,1390780800
484,1963,1390780800
485,3217,1390780800
485,3823,1390780800
485,821,1390780800
485,3823,1390780800
486,1084,1390435200
486,1412,1390435200
486,1412,1390435200
486,2868,1390435200
486,1084,1390435200
486,3824,1390435200
486,3504,1390435200
486,2534,1390435200
487,2869,1390348800
487,891,1390348800
487,3477,1390348800
487,2743,1390348800
487,2324,1390348800
487,4142,1390348800
487,2324,1390348800
487,2743,1390348800
487,2869,1390348800
488,1905,1390262400
488,2237,1390262400
488,2468,1390262400
488,3146,1390262400
488,2310,1390262400
488,3581,1390262400
488,3146,1390262400
488,2468,1390262400
488,3581,1390262400
488,2237,1390262400
488,1905,1390262400
489,1022,1389830400
489,813,1389830400
489,1132,1389830400
489,1506,1389830400
489,2728,1389830400
489,2184,1389830400
489,2184,1389830400
489,2728,1389830400
489,1506,1389830400
489,813,1389830400
490,3135,1389744000
490,2375,1389744000
490,2917,1389744000
490,3060,1389744000
490,3060,1389744000
490,2946,1389744000
490,2917,1389744000
490,2160,1389744000
490,2375,1389744000
490,3135,1389744000
491,3058,1389744000
491,1816,1389744000
491,3058,1389744000
491,883,1389744000
491,3155,1389744000
491,1816,1389744000
491,2373,1389744000
491,3155,1389744000
492,3826,1389398400
492,3672,1389398400
492,1509,1389398400
492,3263,1389398400
492,3263,1389398400
492,3825,1389398400
492,3672,1389398400
492,2976,1389398400
492,1509,1389398400
492,3826,1389398400
493,3141,1388534400
493,3236,1388534400
493,1638,1388534400
493,1322,1388534400
493,411,1388534400
493,1322,1388534400
493,411,1388534400
493,3827,1388534400
494,3575,1388188800
494,254,1388188800
494,82,1388188800
494,1089,1388188800
494,3657,1388188800
494,1611,1388188800
494,3657,1388188800
494,82,1388188800
494,1089,1388188800
494,254,1388188800
494,3575,1388188800
495,2379,1388102400
495,319,1388102400
495,1261,1388102400
495,1956,1388102400
495,108,1388102400
495,3074,1388102400
495,1261,1388102400
495,108,1388102400
495,3074,1388102400
496,3249,1388016000
496,604,1388016000
496,3101,1388016000
496,652,1388016000
496,2994,1388016000
496,357,1388016000
497,3828,1387756800
497,3829,1387756800
497,2661,1387756800
497,1030,1387756800
497,2997,1387756800
497,1635,1387756800
497,1635,1387756800
497,2997,1387756800
497,3828,1387756800
497,2661,1387756800
497,3829,1387756800
498,962,1387584000
498,1729,1387584000
498,827,1387584000
498,2000,1387584000
498,3830,1387584000
498,824,1387584000
498,2000,1387584000
498,827,1387584000
498,824,1387584000
498,3830,1387584000
498,1729,1387584000
498,962,1387584000
499,2094,1387238400
499,1222,1387238400
499,2616,1387238400
499,914,1387238400
500,4144,1387065600
500,1055,1387065600
500,4143,1387065600
500,368,1387065600
500,909,1387065600
501,2525,1386720000
501,1738,1386720000
501,2525,1386720000
501,1738,1386720000
502,2922,1386720000
502,4146,1386720000
502,1751,1386720000
502,2702,1386720000
502,4147,1386720000
502,4145,1386720000
502,4145,1386720000
502,2702,1386720000
502,1751,1386720000
502,4146,1386720000
502,2922,1386720000
502,4147,1386720000
503,60,1386633600
503,2117,1386633600
503,2344,1386633600
503,2344,1386633600
503,2117,1386633600
503,1598,1386633600
503,1785,1386633600
503,3297,1386633600
503,60,1386633600
504,3526,1386547200
504,545,1386547200
504,545,1386547200
504,2984,1386547200
504,1145,1386547200
504,1888,1386547200
504,3505,1386547200
504,3526,1386547200
504,3505,1386547200
504,1888,1386547200
504,1145,1386547200
504,2984,1386547200
505,2547,1386547200
505,4358,1386547200
505,3168,1386547200
505,2547,1386547200
505,4357,1386547200
506,1507,1386547200
506,4148,1386547200
506,1195,1386547200
507,384,1386201600
507,2916,1386201600
507,3322,1386201600
508,3208,1385683200
508,2395,1385683200
509,4409,1385424000
509,1380,1385424000
510,1289,1385337600
510,3831,1385337600
510,2279,1385337600
510,2040,1385337600
510,1289,1385337600
510,3831,1385337600
510,2279,1385337600
510,2040,1385337600
511,417,1385337600
511,1382,1385337600
511,3103,1385337600
511,3832,1385337600
511,2572,1385337600
511,3198,1385337600
511,2572,1385337600
511,3103,1385337600
511,3832,1385337600
511,1382,1385337600
511,417,1385337600
512,3332,1384819200
512,4150,1384819200
512,4149,1384819200
512,4152,1384819200
512,4151,1384819200
513,3163,1384300800
513,439,1384300800
513,4153,1384300800
513,1937,1384300800
513,1983,1384300800
513,541,1384300800
513,439,1384300800
513,4153,1384300800
514,1844,1383523200
514,1,1383523200
514,1460,1383523200
514,2945,1383523200
514,3315,1383523200
514,1460,1383523200
514,2945,1383523200
515,2701,1383350400
515,2720,1383350400
516,2227,1382832000
516,2490,1382832000
516,2227,1382832000
516,2915,1382832000
516,2490,1382832000
516,2228,1382832000
516,3679,1382832000
517,1211,1382140800
517,3229,1382140800
517,2944,1382140800
517,1050,1382140800
518,245,1381363200
518,3232,1381363200
518,1576,1381363200
518,4154,1381363200
518,2470,1381363200
518,3275,1381363200
518,1576,1381363200
518,245,1381363200
519,1061,1380931200
519,4359,1380931200
519,779,1380931200
519,953,1380931200
519,2766,1380931200
519,3062,1380931200
520,3666,1380931200
520,2427,1380931200
520,2938,1380931200
520,2359,1380931200
520,3503,1380931200
521,20,1380153600
521,4410,1380153600
521,3635,1380153600
521,1071,1380153600
521,3598,1380153600
521,2822,1380153600
522,1392,1380067200
522,2314,1380067200
522,4155,1380067200
522,1641,1380067200
522,1392,1380067200
522,2314,1380067200
522,4155,1380067200
522,1641,1380067200
523,4158,1379462400
523,4157,1379462400
523,4156,1379462400
523,765,1379462400
524,3538,1378857600
524,3617,1378857600
524,3833,1378857600
524,346,1378857600
524,3319,1378857600
524,1057,1378857600
525,2824,1378857600
525,1556,1378857600
525,4159,1378857600
525,1643,1378857600
525,4160,1378857600
525,3114,1378857600
525,4159,1378857600
525,1556,1378857600
526,2283,1378252800
526,1407,1378252800
526,1121,1378252800
527,1166,1377993600
527,1675,1377993600
527,106,1377993600
527,2315,1377993600
527,488,1377993600
527,3572,1377993600
528,177,1377475200
528,2551,1377475200
528,3330,1377475200
528,3033,1377475200
528,2127,1377475200
529,564,1377302400
529,1437,1377302400
529,4414,1377302400
529,4413,1377302400
529,4412,1377302400
529,4411,1377302400
530,3124,1376524800
530,3426,1376524800
530,2069,1376524800
530,2489,1376524800
530,2069,1376524800
530,2489,1376524800
531,2529,1376006400
531,284,1376006400
531,1990,1376006400
531,4161,1376006400
531,1324,1376006400
531,284,1376006400
531,1934,1376006400
531,2529,1376006400
531,1934,1376006400
531,4161,1376006400
531,1324,1376006400
531,1990,1376006400
532,2580,1374624000
532,2782,1374624000
532,3351,1374624000
532,2785,1374624000
532,3351,1374624000
532,2782,1374624000
532,2580,1374624000
532,1243,1374624000
532,1642,1374624000
533,4162,1405900800
533,429,1405900800
533,538,1405900800
533,2539,1405900800
534,910,1405641600
534,1172,1405641600
534,1268,1405641600
534,2186,1405641600
534,1526,1405641600
534,1672,1405641600
534,3199,1405641600
534,1526,1405641600
534,2186,1405641600
534,1172,1405641600
534,910,1405641600
535,1246,1405382400
535,2705,1405382400
535,231,1405382400
535,1828,1405382400
535,18,1405382400
535,3636,1405382400
536,3480,1405036800
536,3384,1405036800
536,2737,1405036800
536,3384,1405036800
537,2467,1405036800
537,3834,1405036800
537,1572,1405036800
537,637,1405036800
537,660,1405036800
537,1409,1405036800
538,3835,1404950400
538,3836,1404950400
538,1574,1404950400
538,3837,1404950400
538,2880,1404950400
538,3838,1404950400
538,2023,1404950400
538,3838,1404950400
538,3836,1404950400
539,1654,1404950400
539,1767,1404950400
540,1153,1404777600
540,2852,1404777600
540,331,1404777600
540,1718,1404777600
540,2050,1404777600
541,2919,1404345600
541,1441,1404345600
541,1261,1404345600
541,338,1404345600
542,3370,1404000000
542,2934,1404000000
542,2218,1404000000
542,3370,1404000000
542,2218,1404000000
542,3383,1404000000
542,3122,1404000000
542,3383,1404000000
543,4164,1403740800
543,310,1403740800
543,3292,1403740800
543,4163,1403740800
543,2739,1403740800
543,4164,1403740800
543,310,1403740800
543,3292,1403740800
543,4163,1403740800
543,2739,1403740800
544,3388,1403740800
544,2761,1403740800
544,1840,1403740800
544,4165,1403740800
544,153,1403740800
544,4166,1403740800
544,3684,1403740800
544,4166,1403740800
544,4165,1403740800
544,1840,1403740800
544,2761,1403740800
544,4166,1403740800
544,4165,1403740800
545,2913,1403481600
545,694,1403481600
545,4415,1403481600
546,1115,1403049600
546,2607,1403049600
546,3839,1403049600
546,1115,1403049600
546,2607,1403049600
546,3839,1403049600
546,3841,1403049600
546,3840,1403049600
547,3842,1402963200
547,711,1402963200
547,1200,1402963200
547,57,1402963200
547,95,1402963200
547,521,1402963200
547,3843,1402963200
547,3843,1402963200
547,521,1402963200
547,57,1402963200
547,1200,1402963200
547,711,1402963200
548,987,1402876800
548,3067,1402876800
548,1691,1402876800
548,991,1402876800
548,4361,1402876800
548,4360,1402876800
548,3063,1402876800
549,882,1402790400
549,781,1402790400
549,4416,1402790400
549,3102,1402790400
550,4167,1402617600
550,250,1402617600
550,1682,1402617600
550,1682,1402617600
550,3328,1402617600
550,250,1402617600
550,4167,1402617600
550,2028,1402617600
550,3147,1402617600
550,2122,1402617600
550,2122,1402617600
550,3328,1402617600
550,3147,1402617600
550,2028,1402617600
551,3,1402444800
551,3844,1402444800
551,470,1402444800
551,9,1402444800
551,3845,1402444800
551,3441,1402444800
551,9,1402444800
551,470,1402444800
551,3441,1402444800
551,3844,1402444800
551,1756,1402444800
551,3845,1402444800
551,3,1402444800
552,2194,1402444800
552,1473,1402444800
552,2930,1402444800
552,1443,1402444800
552,3166,1402444800
552,1678,1402444800
553,4168,1402185600
553,2738,1402185600
553,2738,1402185600
553,3497,1402185600
553,4168,1402185600
553,2241,1402185600
553,4169,1402185600
553,4170,1402185600
553,1586,1402185600
554,921,1402185600
554,3592,1402185600
554,1229,1402185600
554,162,1402185600
554,140,1402185600
554,140,1402185600
554,162,1402185600
554,1229,1402185600
554,3592,1402185600
554,3537,1402185600
554,921,1402185600
554,2515,1402185600
555,922,1402185600
555,422,1402185600
555,2390,1402185600
555,248,1402185600
555,1671,1402185600
555,2385,1402185600
555,248,1402185600
555,422,1402185600
555,2390,1402185600
555,856,1402185600
555,922,1402185600
556,739,1401926400
556,3847,1401926400
556,3846,1401926400
556,2914,1401926400
556,2523,1401926400
556,2807,1401926400
556,3847,1401926400
556,370,1401926400
556,739,1401926400
557,3848,1401753600
557,1280,1401753600
558,1031,1401494400
558,3485,1401494400
558,1909,1401494400
558,198,1401494400
558,4172,1401494400
558,4171,1401494400
558,1031,1401494400
558,4172,1401494400
558,3485,1401494400
558,1909,1401494400
558,4171,1401494400
558,198,1401494400
559,1768,1401321600
559,1757,1401321600
560,753,1401321600
560,2376,1401321600
560,1993,1401321600
560,708,1401321600
561,4173,1401062400
561,2461,1401062400
561,3667,1401062400
561,1832,1401062400
561,3535,1401062400
561,3667,1401062400
561,3326,1401062400
562,3227,1400716800
562,1467,1400716800
562,2606,1400716800
563,180,1400198400
563,4175,1400198400
563,4174,1400198400
563,256,1403136000
563,3681,1403136000
563,290,1403136000
563,2568,1403136000
563,844,1403136000
563,3937,1403136000
563,3938,1403136000
563,1884,1403136000
563,1664,1403136000
563,1884,1403136000
563,3938,1403136000
563,844,1403136000
563,3937,1403136000
563,2568,1403136000
563,1884,1403136000
563,844,1403136000
564,4418,1400198400
564,4417,1400198400
564,2168,1400198400
564,875,1400198400
565,4179,1400198400
565,4178,1400198400
565,4177,1400198400
565,3430,1400198400
565,2717,1400198400
565,4176,1400198400
565,574,1400198400
565,3430,1400198400
565,4177,1400198400
565,4178,1400198400
565,4179,1400198400
565,574,1400198400
565,4176,1400198400
565,2717,1400198400
566,2648,1400112000
566,1260,1400112000
566,445,1400112000
566,815,1400112000
566,2648,1400112000
566,445,1400112000
566,1260,1400112000
566,2235,1400112000
566,3217,1400112000
566,1260,1400112000
566,2235,1400112000
566,2713,1400112000
566,2713,1400112000
566,445,1400112000
567,607,1399593600
567,1919,1399593600
568,3039,1399420800
568,3849,1399420800
568,1680,1399420800
568,2588,1399420800
568,1562,1399420800
568,2073,1399420800
568,3648,1399420800
568,3648,1399420800
568,2588,1399420800
568,1680,1399420800
568,3039,1399420800
569,1604,1399420800
569,2033,1399420800
569,2420,1399420800
569,1653,1399420800
570,3462,1399248000
570,3500,1399248000
570,196,1399248000
570,1457,1399248000
570,3850,1399248000
571,2180,1398988800
571,1701,1398988800
571,3240,1398988800
571,517,1398988800
572,2679,1398988800
572,681,1398988800
572,3054,1398988800
572,640,1398988800
572,100,1398988800
572,631,1398988800
572,2348,1398988800
573,1922,1398729600
573,1931,1398729600
573,115,1398729600
573,443,1398729600
573,3398,1398729600
573,3182,1398729600
574,484,1398643200
574,2163,1398643200
574,2265,1398643200
574,2325,1398643200
574,484,1398643200
574,2163,1398643200
574,2265,1398643200
574,4181,1398643200
574,2325,1398643200
574,4180,1398643200
575,945,1398211200
575,3600,1398211200
575,1789,1398211200
576,2356,1398038400
576,448,1398038400
576,1285,1398038400
576,2356,1398038400
